abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
3629 SE Honeysuckle Pl,Hillsboro,97123,45.49375916,-122.9380569,3,4,3484,289,2020-10-05,455000,523200.0,2449.0,1.13,414760.0,2019
179 SE 46th Dr,Gresham,97080,45.46524811,-122.4326706,4,4,6098,252,2020-10-05,625000,684178.0,2095.0,1.12,560680.0,2020
3935 SE Rex St,Portland,97202,45.46864319,-122.6219254,2,3,7405,293,2020-10-05,525000,642900.0,2849.0,1.12,451300.0,2020
1728 SE Clatsop St,Portland,97202,45.46053314,-122.6464386,3,5,4791,293,2020-10-05,550000,617300.0,2695.0,1.12,628740.0,2020
3115 NE Rosa Parks Way,Portland,97211,45.57019806,-122.6334457,2,3,6534,293,2020-10-05,621547,697600.0,2681.0,1.12,522360.0,2020
9233 SW 8th Dr,Portland,97219,45.45869827,-122.68847659999999,1,2,24700,294,2020-10-05,485000,544500.0,2438.0,1.12,567210.0,2020
19719 Nevin Ct,Oregon City,97045,45.32014465,-122.59104920000001,3,4,8276,294,2020-10-05,520000,615900.0,2749.0,1.08,456121.0,2020
2726 NE 9th Dr,Hillsboro,97124,45.54440308,-122.9737396,3,4,7405,288,2020-10-05,496413,626700.0,2719.0,1.13,501160.0,2019
3052 SE Rood Ct,Hillsboro,97123,45.49696732,-122.9508209,2,3,10890,289,2020-10-05,495000,567500.0,2664.0,1.13,403930.0,2019
7130 SE Carlton St,Portland,97206,45.47808456,-122.5896225,1,2,5227,296,2020-10-05,365000,411400.0,1971.0,1.12,304640.0,2020
4326 SW Arnold St,Portland,97219,45.44444275,-122.72171019999999,4,5,7405,294,2020-10-05,625000,701700.0,2997.0,1.12,562970.0,2020
14689 Sourwood St,Oregon City,97045,45.33444977,-122.5654297,3,3,3484,294,2020-10-05,433000,512900.0,2635.0,1.08,380251.0,2020
4414 SW Palatine St,Portland,97219,45.4437294,-122.7222443,3,3,4791,293,2020-10-05,530000,594900.0,2834.0,1.12,426420.0,2020
7944 SE Engelmann St,Hillsboro,97123,45.48143005,-122.89905549999999,3,3,4791,289,2020-10-05,586350,675800.0,3200.0,1.13,175180.0,2019
5156 SE 81st Ave,Hillsboro,97123,45.48263168,-122.8973007,3,4,4356,288,2020-10-05,544900,627800.0,2594.0,1.13,175180.0,2019
4925 SE Henry St,Portland,97206,45.47650909,-122.6118088,3,3,4791,294,2020-10-05,620000,696100.0,2894.0,1.12,541700.0,2020
17138 NW Holcomb Dr,Portland,97229,45.55594254,-122.8550797,2,5,13068,294,2020-10-05,565000,654800.0,2880.0,1.13,476990.0,2019
34510 SE Lusted Rd,Gresham,97080,45.47518921,-122.30744170000001,2,3,40946,290,2020-10-05,600000,667600.0,2864.0,1.12,538690.0,2020
8514 NW Gilliam Ln,Portland,97229,45.53155899,-122.7650146,3,4,11325,291,2020-10-05,820000,945100.0,3900.0,1.13,730400.0,2019
11595 SW Hazelwood Loop,Tigard,97223,45.44410324,-122.7971649,3,3,8712,286,2020-10-05,440000,505800.0,2732.0,1.13,397200.0,2019
246 SE 43rd Ave,Hillsboro,97123,45.51870346,-122.93783570000001,3,3,2178,288,2020-10-05,357500,409700.0,2034.0,1.13,325380.0,2019
8109 SW 46th Ave,Portland,97219,45.4661026,-122.7244263,3,4,4791,291,2020-10-05,810000,899500.0,3463.0,1.12,749080.0,2020
4345 SE 1st Ter,Gresham,97080,45.49648666,-122.3881226,3,4,6969,289,2020-10-05,443000,528600.0,2499.0,1.12,399370.0,2020
2280 Crestview Dr,West Linn,97068,45.35770416,-122.65218349999999,4,5,7840,294,2020-10-05,803000,951100.0,3499.0,1.08,750288.0,2020
9480 NW Murlea Ln,Portland,97229,45.52194214,-122.77460479999999,3,5,10018,291,2020-10-05,712999,819900.0,3391.0,1.13,630920.0,2019
16760 SW Royalty Pkwy,King City,97224,45.39868927,-122.80236049999999,2,2,6534,286,2020-10-05,320000,366700.0,1950.0,1.13,309250.0,2019
12541 SW Peachvale St,Tigard,97224,45.40281677,-122.8060226,2,2,6098,287,2020-10-05,466000,535900.0,2329.0,1.13,402460.0,2019
13558 SE Aldridge Rd,Happy Valley,97086,45.43431473,-122.52437590000001,3,4,16117,294,2020-10-05,715000,846900.0,3300.0,1.08,676966.0,2020
17342 S Henrici Rd,Oregon City,97045,45.3156395,-122.51095579999999,1,4,175111,293,2020-10-05,403000,477100.0,2320.0,1.08,337372.0,2020
7315 N Atlantic Ave,Portland,97217,45.57621384,-122.69680790000001,2,3,4791,294,2020-10-05,640000,718500.0,2795.0,1.12,474510.0,2020
463 NE 16th Ave,Hillsboro,97124,45.52648163,-122.96542360000001,3,4,7840,289,2020-10-05,435000,500200.0,2651.0,1.13,414580.0,2019
7118 N Vancouver Ave,Portland,97217,45.57461166,-122.6683273,3,3,1742,294,2020-10-05,525000,589400.0,2614.0,1.12,561470.0,2020
6424 NE Cleveland Ave,Portland,97211,45.56940842,-122.66547390000001,2,3,4791,294,2020-10-05,620000,696100.0,2759.0,1.12,467240.0,2020
4927 NE 26th Ave,Portland,97211,45.55864716,-122.6391983,3,2,1742,294,2020-10-05,609000,683700.0,2676.0,1.12,617400.0,2020
6068 NE Grand Ave,Portland,97211,45.56692123,-122.6600723,3,2,1742,293,2020-10-05,501900,563300.0,2644.0,1.12,493550.0,2020
12590 SE 162nd Ave,Happy Valley,97086,45.43124008,-122.4937592,4,4,42253,294,2020-10-05,850000,1006800.0,3350.0,1.08,711721.0,2020
32301 SE Proctor St,Gresham,97080,45.470775599999996,-122.33069609999998,1,2,56192,289,2020-10-05,200000,346000.0,1361.0,1.12,256080.0,2020
1577-1583 SE Spokane St,Portland,97202,45.46524429,-122.6493301,1,2,9500,294,2020-10-02,1090000,1015800.0,4033.0,1.12,995790.0,2020
1695 NW 137th Ave,Portland,97229,45.53160095,-122.817955,3,4,7405,297,2020-10-02,531000,616100.0,2196.0,1.13,505110.0,2019
13984 SW Bluestem Ln,Tigard,97223,45.43335724,-122.8203125,3,3,5662,290,2020-10-02,525000,604400.0,2694.0,1.13,454480.0,2019
12514 SW 171st Ter,Beaverton,97007,45.42949677,-122.852356,2,3,2178,290,2020-10-02,464950,533300.0,2394.0,1.13,81770.0,2019
6626 SE 18th Ave,Portland,97202,45.4752388,-122.6466064,2,3,4791,294,2020-10-02,716500,797900.0,3149.0,1.12,556640.0,2020
9670 SW Ventura Ct,Tigard,97223,45.44974899,-122.74667360000001,3,4,10890,290,2020-10-02,560000,643000.0,2675.0,1.13,492590.0,2019
11200 NW Reeves St,Portland,97229,45.52774048,-122.7913132,2,4,29185,297,2020-10-02,579000,671800.0,3658.0,1.13,602070.0,2019
450 SE 2nd St,Gresham,97080,45.49629974,-122.42640690000002,1,2,7405,293,2020-10-02,315000,350500.0,2263.0,1.12,307940.0,2020
7852 SW Burlingame Ave,Portland,97219,45.46759415,-122.68603519999999,2,3,7840,297,2020-10-02,635000,713500.0,3366.0,1.12,676720.0,2020
7131 SE Mall St,Portland,97206,45.49118805,-122.5896378,3,4,3920,297,2020-10-02,590000,663000.0,2799.0,1.12,561080.0,2020
1816 SE 60th Ave,Hillsboro,97123,45.50625229,-122.92074579999999,3,4,6969,292,2020-10-02,485000,558400.0,2250.0,1.13,406550.0,2019
4319 SE Long St,Portland,97206,45.48868561,-122.61720279999999,1,3,4791,297,2020-10-02,540000,606800.0,2594.0,1.12,493450.0,2020
15742 SW Flagstone Dr,Beaverton,97007,45.45521927,-122.83917240000001,3,3,871,290,2020-10-02,360000,414500.0,2298.0,1.13,295430.0,2019
4456 SE Antelope Hills Pl,Gresham,97080,45.46628189,-122.43553159999999,3,3,9147,256,2020-10-02,575000,630242.0,2199.0,1.12,462610.0,2020
3606 SE Durango Pl,Gresham,97080,45.47179794,-122.4289017,6,5,43995,256,2020-10-02,838900,1024609.0,2700.0,1.12,939300.0,2020
1854 SW Myers Pl,Gresham,97080,45.48410797,-122.45869450000001,1,3,10018,293,2020-10-02,330500,367700.0,1928.0,1.12,311810.0,2020
16801 S Clackamas River Dr,Oregon City,97045,45.39484406,-122.5218582,3,3,107157,297,2020-10-02,960000,1138500.0,4566.0,1.08,950450.0,2020
5226 NW 133rd Ave,Portland,97229,45.5570755,-122.813179,3,4,8276,294,2020-10-02,760000,875000.0,3575.0,1.13,726620.0,2019
14381 NW Greenwood Dr,Portland,97229,45.56145477,-122.8249893,3,3,11325,294,2020-10-02,680000,782900.0,3213.0,1.13,729020.0,2019
1029 Laurel St,Lake Oswego,97034,45.40763092,-122.67088319999999,4,5,10018,297,2020-10-02,958400,1136600.0,4559.0,1.08,645133.0,2020
1764 Conifer Dr,Lake Oswego,97034,45.40731049,-122.67911529999999,1,3,8712,297,2020-10-02,510000,604800.0,2495.0,1.08,416272.0,2020
3492 Vista Ridge Dr,West Linn,97068,45.35583115,-122.6425247,4,5,7840,297,2020-10-02,815000,966600.0,4838.0,1.08,806006.0,2020
7126 N Mobile Ave,Portland,97217,45.57483673,-122.6890564,3,3,10018,294,2020-10-02,696000,775100.0,2950.0,1.12,707290.0,2020
18965 Rose Rd,Oregon City,97045,45.33274841,-122.63121029999999,3,4,5662,297,2020-10-02,510000,604800.0,2959.0,1.08,408120.0,2020
4073 Elmran Dr,West Linn,97068,45.39089584,-122.6346207,2,3,22215,297,2020-10-02,610000,723400.0,2495.0,1.08,518481.0,2020
2630 NE Charlois Dr,Hillsboro,97124,45.54377747,-122.974617,4,3,5227,292,2020-10-02,494000,567000.0,2564.0,1.13,476440.0,2019
4830 NW 162nd Ter,Portland,97229,45.55492783,-122.84365840000001,3,2,1306,299,2020-10-02,345000,400300.0,1900.0,1.13,374500.0,2019
4004 SW 30th Dr,Gresham,97080,45.47603989,-122.4731369,3,4,8712,293,2020-10-02,515000,573500.0,2625.0,1.12,415650.0,2020
12780 SW Prince Albert St,King City,97224,45.40494537,-122.808403,2,2,8276,290,2020-10-02,335000,385700.0,1963.0,1.13,274540.0,2019
2964 SE Blue Bird Dr,Hillsboro,97123,45.49724579,-122.9598618,1,2,2178,292,2020-10-02,254900,293500.0,1695.0,1.13,215510.0,2019
3486 SE Wedgewood Ave,Hillsboro,97123,45.49516296,-122.93122859999998,3,3,1306,292,2020-10-02,241000,277500.0,1995.0,1.13,313650.0,2019
6815 SE Hemlock St,Portland,97222,45.43384171,-122.59233090000001,2,3,7405,297,2020-10-02,450000,532100.0,2594.0,1.08,443169.0,2020
3630 SE Filbert St,Milwaukie,97222,45.45555496,-122.62527469999999,1,1,9583,297,2020-10-02,275000,326100.0,2264.0,1.08,306754.0,2020
789 W Main St,Hillsboro,97123,45.52296829,-122.9984283,2,3,8276,292,2020-10-02,395400,455200.0,1562.0,1.13,263060.0,2019
782 NE Sunrise Ln,Hillsboro,97124,45.53631973,-122.9777679,2,2,12632,292,2020-10-02,400000,460500.0,1963.0,1.13,329800.0,2019
768 E Main St,Hillsboro,97123,45.52218246,-122.97750090000001,1,3,6098,292,2020-10-02,395000,454700.0,2995.0,1.13,355990.0,2019
10426 NW Mayer Ct,Portland,97229,45.53767776,-122.7841415,5,5,9583,294,2020-10-02,810000,902000.0,3634.0,1.12,753220.0,2020
612 NE Amanda Pl,Hillsboro,97124,45.54374695,-122.98356629999999,3,4,9147,292,2020-10-02,605000,696500.0,2962.0,1.13,497110.0,2019
7190 SE 50th Ave,Portland,97206,45.47133636,-122.6118011,3,3,2613,273,2020-10-02,552500,614600.0,2150.0,1.12,186820.0,2020
13800 SE Briggs St,Milwaukie,97222,45.42334366,-122.62793729999999,2,3,10018,297,2020-10-02,471600,559300.0,2684.0,1.08,387019.0,2020
10442 SE 51st Ave,Milwaukie,97222,45.44697571,-122.61022949999999,3,4,5662,297,2020-10-02,544900,646200.0,3195.0,1.08,141530.0,2020
5232 SE Malden St,Portland,97206,45.46773148,-122.60933689999999,3,3,2613,299,2020-10-02,347500,392000.0,2849.0,1.12,387060.0,2020
30305 SW Egger Rd,Hillsboro,97123,45.40302658,-122.9891357,4,4,213879,292,2020-10-02,1218000,1405500.0,5730.0,1.13,794790.0,2019
2004 S Military Rd,Portland,97219,45.43757248,-122.6573639,6,4,47044,294,2020-10-02,3000000,3343800.0,13475.0,1.12,1922010.0,2020
6221 SE Aspen St,Portland,97222,45.43517685,-122.5990143,2,4,8276,297,2020-10-02,401900,476600.0,2699.0,1.08,380019.0,2020
11778 SE 162nd Ave,Happy Valley,97086,45.43799591,-122.4963913,3,3,17424,297,2020-10-02,600000,711600.0,3399.0,1.08,577347.0,2020
16389 Hunter Ave,Oregon City,97045,45.36907959,-122.5758209,2,4,11325,297,2020-10-02,486389,576800.0,2786.0,1.08,401833.0,2020
930 NE Emerson St,Portland,97211,45.56164169,-122.6555405,3,4,2178,297,2020-10-02,535000,601200.0,3249.0,1.12,549980.0,2020
11220 Brandow St,Oregon City,97045,45.33127213,-122.6361313,3,4,8276,297,2020-10-02,504000,606600.0,3297.0,1.08,438880.0,2020
12625 Ross St,Oregon City,97045,45.32504272,-122.60812379999999,3,3,3484,297,2020-10-02,429000,508800.0,2648.0,1.08,402001.0,2020
2497 SE Hacienda Ave,Gresham,97080,45.47919083,-122.39684299999999,2,3,10018,293,2020-10-02,366950,408600.0,2285.0,1.12,350790.0,2020
17312 SW Berry Ln,Beaverton,97007,45.44929123,-122.85488889999999,3,3,5227,290,2020-10-02,539168,618500.0,2678.0,1.13,163080.0,2019
1023 S End Rd,Oregon City,97045,45.33784866,-122.6220551,2,4,18730,297,2020-10-02,425000,504000.0,3181.0,1.08,491700.0,2020
131 Randall St,Oregon City,97045,45.33950043,-122.6107178,1,2,8712,297,2020-10-02,355000,421000.0,1778.0,1.08,255025.0,2020
25659 Cheryl Dr,West Linn,97068,45.34177399,-122.65942379999998,5,6,7840,298,2020-09-30,760000,895800.0,4934.0,1.08,860092.0,2020
16270 S Thayer Rd,Oregon City,97045,45.33050537,-122.5331879,3,3,67082,298,2020-09-30,742000,880400.0,2795.0,1.08,510795.0,2020
8917 SW 51st Ave,Portland,97219,45.46086121,-122.72970579999999,3,3,4791,298,2020-09-30,527450,592900.0,2694.0,1.12,427720.0,2020
5204 SE 16th Dr,Gresham,97080,45.48459625,-122.3803787,3,3,4791,294,2020-09-30,390000,434400.0,2281.0,1.12,399960.0,2020
10521 SW 11th Dr,Portland,97219,45.44916534,-122.6908875,2,2,20037,295,2020-09-30,655000,729600.0,2984.0,1.12,614540.0,2020
5133 N Gay Ave,Portland,97217,45.56037521,-122.69034579999999,2,5,4791,298,2020-09-30,580000,651900.0,3329.0,1.12,559920.0,2020
1217 Lake Front Rd,Lake Oswego,97034,45.41041183,-122.6726379,3,3,5227,298,2020-09-30,1880000,2213200.0,8876.0,1.08,1753396.0,2020
5727 NE 15th Ave,Portland,97211,45.56424332,-122.6503754,2,2,4791,298,2020-09-30,545000,612600.0,2635.0,1.12,492440.0,2020
868 SW Troy St,Portland,97219,45.46793365,-122.68764499999999,3,4,4791,298,2020-09-30,565000,635100.0,3069.0,1.12,544640.0,2020
8400 SW 186th Ave,Beaverton,97007,45.45923615,-122.8678513,3,5,4792,291,2020-09-30,509000,622800.0,3270.0,1.13,467580.0,2019
14110 Goodall Rd,Lake Oswego,97034,45.42416,-122.694397,4,4,14810,298,2020-09-30,1450000,1720400.0,6900.0,1.08,1413845.0,2020
725 SE 8th Ave,Hillsboro,97123,45.51452637,-122.97772979999999,2,3,8276,293,2020-09-30,385000,443400.0,2034.0,1.13,284160.0,2019
2218 SW Willow Pkwy,Gresham,97080,45.47392273,-122.45572659999998,2,4,11761,257,2020-09-30,540000,592067.0,2200.0,1.12,440460.0,2020
756 SE 11th Ave,Hillsboro,97123,45.51415634,-122.9720688,2,3,6098,293,2020-09-30,360000,414600.0,1999.0,1.13,287070.0,2019
807 NE Addison Ct,Hillsboro,97124,45.5496521,-122.9769135,4,4,11325,293,2020-09-30,765000,881000.0,3600.0,1.13,791630.0,2019
7642 SW 204th Ave,Beaverton,97007,45.46456528,-122.886528,3,4,4791,291,2020-09-30,580000,665900.0,3313.0,1.13,553570.0,2019
3833 SE Hazel St,Portland,97222,45.45441055,-122.623085,2,3,4791,298,2020-09-30,400000,474800.0,2323.0,1.08,310745.0,2020
19713 SW Marlin Dr,Beaverton,97007,45.47005463,-122.88072199999999,1,3,3920,291,2020-09-30,322000,369700.0,2180.0,1.13,294150.0,2019
4522 SE Jackson St,Portland,97222,45.4456749,-122.61578370000001,2,2,4791,298,2020-09-30,380000,450900.0,1941.0,1.08,296747.0,2020
6536 SE Plum Dr,Portland,97222,45.43511963,-122.5952835,2,3,8276,298,2020-09-30,430000,510200.0,2197.0,1.08,412156.0,2020
12721 SE Oatfield Rd,Portland,97222,45.43066406,-122.6332397,3,4,12196,298,2020-09-30,495000,587600.0,3344.0,1.08,517568.0,2020
3549 SW 25th St,Gresham,97080,45.47896957,-122.46826170000001,3,3,4356,294,2020-09-30,376500,419400.0,2295.0,1.12,299190.0,2020
9725 SW Frewing St,Tigard,97223,45.42375565,-122.7768555,2,3,6969,291,2020-09-30,420000,483700.0,2381.0,1.13,342610.0,2019
163 NE 35th Ct,Hillsboro,97124,45.52147675,-122.94669340000002,3,3,6969,293,2020-09-30,445000,512500.0,2364.0,1.13,392170.0,2019
5635 NW 146th Ave,Portland,97229,45.56034088,-122.8271255,3,4,7405,298,2020-09-30,630000,731300.0,2795.0,1.13,570580.0,2019
2815 Carriage Way,West Linn,97068,45.3829422,-122.6476135,3,4,10018,298,2020-09-30,615000,729700.0,3895.0,1.08,635984.0,2020
15188 NW Marie Way,Portland,97229,45.56779099,-122.8334351,3,4,3920,298,2020-09-30,619000,718500.0,2795.0,1.13,600230.0,2019
881 C Ave,Lake Oswego,97034,45.42315674,-122.67314909999999,3,4,6098,298,2020-09-30,1475000,1750100.0,7019.0,1.08,1434668.0,2020
16105 Trail Dr,Oregon City,97045,45.37287521,-122.5582047,3,4,10018,298,2020-09-30,539000,639500.0,3316.0,1.08,571582.0,2020
290 SW Birdshill Rd,Portland,97219,45.42853165,-122.6589966,3,4,59677,298,2020-09-30,1025000,1216200.0,4877.0,1.08,1438830.0,2020
5758 SE Carlton St,Portland,97206,45.47800827,-122.60349270000002,1,3,4800,300,2020-09-30,125000,141000.0,2023.0,1.12,304210.0,2020
13224 NW Hartford St,Portland,97229,45.54473114,-122.8129959,4,4,8712,295,2020-09-30,767400,883800.0,3655.0,1.13,701450.0,2019
2105 N Skidmore Ter,Portland,97217,45.55455399,-122.6893311,3,4,4791,295,2020-09-30,680000,757500.0,3137.0,1.12,625950.0,2020
12210 SW Goose Ln,Beaverton,97007,45.43156815,-122.855484,3,4,3484,291,2020-09-30,610000,700000.0,2894.0,1.13,286350.0,2019
6935 SE Crystal Springs Blvd,Portland,97206,45.46502686,-122.5916138,2,2,3920,300,2020-09-30,330000,372300.0,1282.0,1.12,307480.0,2020
5506 SE Nehalem St,Portland,97206,45.46564484,-122.6063461,2,3,4791,300,2020-09-30,97000,493300.0,2795.0,1.12,251460.0,2020
14148 155th Ter,Tigard,97224,45.41745377,-122.83547209999999,5,5,12196,291,2020-09-30,1149000,1324700.0,5413.0,1.13,1078230.0,2019
10634 SW Cook Ln,Tigard,97223,45.42266464,-122.7867203,3,4,19602,293,2020-09-29,575000,662700.0,2627.0,1.13,486750.0,2019
12103 SE Turley Pl,Happy Valley,97086,45.43425369,-122.50830079999999,3,4,6969,299,2020-09-29,485000,575700.0,3300.0,1.08,403391.0,2020
7833 SW Alder St,Tigard,97224,45.4049263,-122.75758359999999,3,3,3049,293,2020-09-29,420000,484100.0,2694.0,1.13,379870.0,2019
15880 SW Oak Meadow Ln,Tigard,97224,45.40486526,-122.77153020000002,3,3,7405,293,2020-09-29,465000,534300.0,2813.0,1.13,420560.0,2019
14405 SW 92nd Ave,Tigard,97224,45.41568756,-122.7711182,2,3,10890,292,2020-09-29,555000,639400.0,2428.0,1.13,386600.0,2019
12821 SE 130th Ave,Happy Valley,97086,45.42972183,-122.53020479999999,2,3,6534,300,2020-09-29,415000,492800.0,2572.0,1.08,348524.0,2020
4203 N Vancouver Ave,Portland,97217,45.55400848,-122.6682739,2,3,3920,296,2020-09-29,721000,802300.0,3195.0,1.12,714360.0,2020
2135 SE Bybee Blvd,Portland,97202,45.47420502,-122.64311979999998,3,3,4791,299,2020-09-29,625000,702700.0,3497.0,1.12,543060.0,2020
12380 SE Verlie St,Happy Valley,97086,45.42742538,-122.514473,3,4,6969,300,2020-09-29,651500,773600.0,3345.0,1.08,586740.0,2020
14347 Talawa Dr,Oregon City,97045,45.31442642,-122.56889340000001,2,5,6195,299,2020-09-29,569000,675400.0,2750.0,1.08,451639.0,2020
11680 SW 113th Pl,Tigard,97223,45.43548584,-122.7931213,2,3,7405,293,2020-09-29,415000,478300.0,2348.0,1.13,350760.0,2019
1474 NE Sunrise Ln,Hillsboro,97124,45.53634644,-122.9668274,2,3,10018,294,2020-09-29,425000,489600.0,2070.0,1.13,324660.0,2019
4134 SE Russell St,Hillsboro,97123,45.51884842,-122.9393082,3,3,6098,294,2020-09-29,411650,474300.0,1999.0,1.13,349290.0,2019
16236 SW 103rd Ave,Tigard,97224,45.40232849,-122.7818909,3,4,7405,292,2020-09-29,486000,559900.0,2884.0,1.13,461760.0,2019
5109 SE 46th Ave,Portland,97206,45.48613739,-122.61573030000001,4,9,5662,299,2020-09-29,560000,629600.0,5055.0,1.12,722880.0,2020
3645 SE Tibbetts St,Portland,97202,45.50072861,-122.62522890000001,1,4,4791,300,2020-09-29,552000,620800.0,2491.0,1.12,495760.0,2020
362 NE Hillwood Dr,Hillsboro,97124,45.52594757,-122.96890259999998,3,4,9583,294,2020-09-29,450000,518400.0,2722.0,1.13,429050.0,2019
1583 NE 63rd Ave,Hillsboro,97124,45.53607941,-122.91564939999999,3,2,3484,294,2020-09-29,459000,528800.0,1980.0,1.13,450930.0,2019
17217 SW Kite Ln,Beaverton,97007,45.43093109,-122.85420230000001,3,4,3920,293,2020-09-29,649962,746400.0,3353.0,1.13,458250.0,2019
12817 SW 133rd Ave,Tigard,97223,45.42776871,-122.81411740000001,4,5,10018,292,2020-09-29,640000,734700.0,3656.0,1.13,585470.0,2019
2016 SW Dickinson Ln,Portland,97219,45.43873596,-122.6986847,3,3,34412,296,2020-09-29,689000,767700.0,3353.0,1.12,629820.0,2020
3804 SE Kelly St,Portland,97202,45.49957275,-122.6236801,2,3,4356,300,2020-09-29,585000,657900.0,2694.0,1.12,533150.0,2020
843 S Palatine Hill Rd,Portland,97219,45.44585037,-122.6691895,3,4,20037,296,2020-09-29,1100000,1225700.0,4939.0,1.12,1310330.0,2020
18062 S Waldow Rd,Oregon City,97045,45.34531021,-122.55646509999998,1,2,87120,299,2020-09-29,439000,521100.0,1727.0,1.08,371668.0,2020
10640 SW Summer Lake Dr,Tigard,97223,45.44291687,-122.8077469,3,3,6778,292,2020-09-29,200344,509500.0,2495.0,1.13,413560.0,2019
3652 Robin View Dr,West Linn,97068,45.39564896,-122.63884740000002,3,4,11761,299,2020-09-29,782000,928200.0,3421.0,1.08,566286.0,2020
11447 Brandow St,Oregon City,97045,45.32885361,-122.63155359999999,3,4,10454,299,2020-09-29,631000,749000.0,3297.0,1.08,518830.0,2020
4789 SE Jackson St,Portland,97222,45.44610596,-122.6135483,1,3,7405,299,2020-09-29,360000,427300.0,2497.0,1.08,305939.0,2020
722 SE Greenway Dr,Gresham,97080,45.491745,-122.38823700000002,4,5,7840,295,2020-09-29,525000,585000.0,3364.0,1.12,409970.0,2020
14192 SW 132nd Ter,Tigard,97224,45.41732788,-122.8117142,3,3,4791,292,2020-09-29,600000,691300.0,2995.0,1.13,486930.0,2019
8001 SE Lamphier St,Milwaukie,97222,45.45337296,-122.5810165,2,4,5227,300,2020-09-29,408000,484500.0,2600.0,1.08,350249.0,2020
11230 SW 90th Ave,Tigard,97223,45.43887711,-122.7689133,2,5,16988,292,2020-09-29,510000,587600.0,2849.0,1.13,426780.0,2019
13730 SE Kanne Rd,Happy Valley,97086,45.4569664,-122.52185060000001,3,4,22215,300,2020-09-29,710000,843100.0,3374.0,1.08,442878.0,2020
9862 SE Parkwood Way,Happy Valley,97086,45.45148087,-122.5231705,2,4,5715,299,2020-09-29,509000,604200.0,2524.0,1.08,376502.0,2020
12425 SW Winterview Dr,Tigard,97224,45.413360600000004,-122.80454250000001,2,3,5227,292,2020-09-29,445000,512700.0,2565.0,1.13,429340.0,2019
15242 NW Mitchell St,Portland,97229,45.55036163,-122.8338547,3,4,7405,296,2020-09-29,674900,777600.0,3214.0,1.13,586500.0,2019
5850 NW Redfox Dr,Portland,97229,45.56168747,-122.8062973,3,5,5662,296,2020-09-29,670000,771900.0,3569.0,1.13,554480.0,2019
15105 SW 133rd Ave,Tigard,97224,45.41060638,-122.81504059999999,3,4,65775,292,2020-09-29,850000,979300.0,4001.0,1.13,711890.0,2019
13060 SW Starview Dr,Tigard,97224,45.41579437,-122.8108749,3,4,8712,292,2020-09-29,610000,702800.0,2595.0,1.13,480840.0,2019
13994 NW Meadowridge Dr,Portland,97229,45.55170441,-122.82070159999998,4,5,7405,297,2020-09-29,1125000,1296600.0,5364.0,1.13,845250.0,2019
13289 SW Deergrove Ln,Tigard,97224,45.40111542,-122.8134003,3,4,3920,293,2020-09-29,540000,622400.0,2804.0,1.13,474840.0,2019
5105 SE Monroe St,Portland,97222,45.44532776,-122.6107101,1,3,7405,299,2020-09-29,390000,462900.0,2497.0,1.08,324398.0,2020
16210 SW Keerins Ct,Tigard,97223,45.42392349,-122.84426119999999,3,4,6969,293,2020-09-29,599500,690900.0,2849.0,1.13,512900.0,2019
13555 SW Brim Pl,Tigard,97223,45.41934204,-122.8169937,3,4,16117,292,2020-09-29,650000,748900.0,3294.0,1.13,611640.0,2019
13098 SW Bradley Ln,Tigard,97224,45.39344025,-122.8116379,3,3,7405,293,2020-09-29,495000,570500.0,2595.0,1.13,420360.0,2019
11535 NW McDaniel Rd,Portland,97229,45.53978729,-122.79549409999998,4,3,43995,296,2020-09-29,1355000,1561100.0,6458.0,1.13,1038870.0,2019
19297 Reddaway Ave,Oregon City,97045,45.32575607,-122.6096115,2,3,4356,299,2020-09-29,417000,495000.0,2452.0,1.08,337831.0,2020
16578 S Edenwild Ln,Oregon City,97045,45.36571121,-122.55422970000001,5,5,138085,299,2020-09-29,1030000,1222600.0,4903.0,1.08,1373795.0,2020
15058 Journey Dr,Oregon City,97045,45.36721802,-122.55908970000002,3,5,10890,299,2020-09-29,480000,622000.0,3297.0,1.08,469359.0,2020
1627 NW Mayfield Rd,Portland,97229,45.53506851,-122.77880859999999,2,3,9147,296,2020-09-29,660000,735400.0,2880.0,1.12,546830.0,2020
19542 Silverfox Pkwy,Oregon City,97045,45.32233429,-122.60165409999999,2,3,6534,299,2020-09-29,475000,563800.0,2570.0,1.08,359226.0,2020
12328 SE Greiner Ln,Happy Valley,97086,45.44805908,-122.53659820000001,5,4,16552,299,2020-09-29,1075000,1276000.0,5117.0,1.08,1082405.0,2020
1715 SW Royal Ave,Gresham,97080,45.48315048,-122.47109990000001,3,3,7840,296,2020-09-29,415000,462600.0,2420.0,1.12,353870.0,2020
3748 SW Brittany Dr,Gresham,97080,45.47981262,-122.47052759999998,2,3,9583,295,2020-09-29,484200,539500.0,2862.0,1.12,453900.0,2020
9682 SE Parkwood Way,Happy Valley,97086,45.4528656,-122.52316280000001,3,4,6098,299,2020-09-29,515000,611300.0,3313.0,1.08,363707.0,2020
10058 SE Wood Fern St,Happy Valley,97086,45.45027924,-122.4893646,3,3,3920,299,2020-09-29,487750,578900.0,3300.0,1.08,136983.0,2020
